Signal,System Time,GEN Time,Result,Value,Exp. Min.,Exp. Max.
Delay_Sinewave Output,5.610000,0.390000,Fail,50.655117,-1.500000,13.500000
Delay_Sinewave Output,5.620000,0.400000,Fail,49.910899,-1.500000,13.500000
Delay_Sinewave Output,5.630000,0.410000,Fail,50.082279,-1.500000,13.500000
Delay_Sinewave Output,5.640000,0.420000,Fail,51.520801,-1.500000,13.500000
Delay_Sinewave Output,5.650000,0.430000,Fail,50.300680,-1.500000,13.500000
Delay_Sinewave Output,5.660000,0.440000,Fail,50.021446,-1.500000,13.500000
Delay_Sinewave Output,5.670000,0.450000,Fail,49.992669,-1.500000,13.500000
Delay_Sinewave Output,5.680000,0.460000,Fail,50.846382,-1.500000,13.500000
Delay_Sinewave Output,5.690000,0.470000,Fail,51.152313,-1.500000,13.500000
Delay_Sinewave Output,5.700000,0.480000,Fail,50.965037,-1.500000,13.500000
Delay_Sinewave Output,5.710000,0.490000,Fail,49.752112,-1.500000,13.500000
Delay_Sinewave Output,5.770000,0.550000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.780000,0.560000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.790000,0.570000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.800000,0.580000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.810000,0.590000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.820000,0.600000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.830000,0.610000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.840000,0.620000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.850000,0.630000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.860000,0.640000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.870000,0.650000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.880000,0.660000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.890000,0.670000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.900000,0.680000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.910000,0.690000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.920000,0.700000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.930000,0.710000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.940000,0.720000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.950000,0.730000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.960000,0.740000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.970000,0.750000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.980000,0.760000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,5.990000,0.770000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.000000,0.780000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.010000,0.790000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.020000,0.800000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.030000,0.810000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.040000,0.820000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.050000,0.830000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.060000,0.840000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.070000,0.850000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.080000,0.860000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.090000,0.870000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.100000,0.880000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.110000,0.890000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.120000,0.900000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.130000,0.910000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.140000,0.920000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.150000,0.930000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.160000,0.940000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.170000,0.950000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.180000,0.960000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.190000,0.970000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.200000,0.980000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.210000,0.990000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.220000,1.000000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.230000,1.010000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.240000,1.020000,Fail,51.956262,10.000000,25.000000
Delay_Sinewave Output,6.250000,1.030000,Fail,51.504116,10.000000,25.000000
Delay_Sinewave Output,6.260000,1.040000,Fail,51.051702,10.000000,25.000000
Delay_Sinewave Output,6.270000,1.050000,Fail,50.603830,10.000000,25.000000
Delay_Sinewave Output,6.280000,1.060000,Fail,50.165305,10.000000,25.000000
Delay_Sinewave Output,6.290000,1.070000,Fail,49.740840,10.000000,25.000000
Delay_Sinewave Output,6.300000,1.080000,Fail,49.335019,10.000000,25.000000
Delay_Sinewave Output,6.310000,1.090000,Fail,48.952210,10.000000,25.000000
Delay_Sinewave Output,6.320000,1.100000,Fail,48.596525,10.000000,25.000000
Delay_Sinewave Output,6.330000,1.110000,Fail,48.519803,10.000000,25.000000
Delay_Sinewave Output,6.340000,1.120000,Fail,48.198822,10.000000,25.000000
Delay_Sinewave Output,6.350000,1.130000,Fail,47.912206,10.000000,25.000000
Delay_Sinewave Output,6.360000,1.140000,Fail,47.662949,10.000000,25.000000
Delay_Sinewave Output,6.370000,1.150000,Fail,47.453592,10.000000,25.000000
Delay_Sinewave Output,6.380000,1.160000,Fail,47.215803,10.000000,25.000000
Delay_Sinewave Output,6.400000,1.180000,Fail,47.093872,10.000000,25.000000
Delay_Sinewave Output,6.410000,1.190000,Fail,47.100100,10.000000,25.000000
Delay_Sinewave Output,6.420000,1.200000,Fail,47.150402,10.000000,25.000000
Delay_Sinewave Output,6.430000,1.210000,Fail,47.243545,10.000000,25.000000
Delay_Sinewave Output,6.440000,1.220000,Fail,47.377760,10.000000,25.000000
Delay_Sinewave Output,6.450000,1.230000,Fail,47.550773,10.000000,25.000000
Delay_Sinewave Output,6.460000,1.240000,Fail,47.759839,10.000000,25.000000
Delay_Sinewave Output,6.470000,1.250000,Fail,48.001766,10.000000,25.000000
Delay_Sinewave Output,6.480000,1.260000,Fail,48.272964,10.000000,25.000000
Delay_Sinewave Output,6.490000,1.270000,Fail,48.569508,10.000000,25.000000
Delay_Sinewave Output,6.500000,1.280000,Fail,48.887164,10.000000,25.000000
Delay_Sinewave Output,6.510000,1.290000,Fail,49.221478,10.000000,25.000000
Delay_Sinewave Output,6.520000,1.300000,Fail,49.567807,10.000000,25.000000
Delay_Sinewave Output,6.530000,1.310000,Fail,49.921411,10.000000,25.000000
Delay_Sinewave Output,6.540000,1.320000,Fail,50.277491,10.000000,25.000000
Delay_Sinewave Output,6.550000,1.330000,Fail,50.631272,10.000000,25.000000
Delay_Sinewave Output,6.560000,1.340000,Fail,50.978070,10.000000,25.000000
Delay_Sinewave Output,6.570000,1.350000,Fail,51.313336,10.000000,25.000000
Delay_Sinewave Output,6.580000,1.360000,Fail,51.632742,10.000000,25.000000
Delay_Sinewave Output,6.590000,1.370000,Fail,51.932227,10.000000,25.000000
Delay_Sinewave Output,6.600000,1.380000,Fail,52.208053,10.000000,25.000000
Delay_Sinewave Output,6.610000,1.390000,Fail,52.456863,10.000000,25.000000
Delay_Sinewave Output,6.620000,1.400000,Fail,52.675715,10.000000,25.000000
Delay_Sinewave Output,6.630000,1.410000,Fail,52.862136,10.000000,25.000000
Delay_Sinewave Output,6.640000,1.420000,Fail,53.014146,10.000000,25.000000
Delay_Sinewave Output,6.650000,1.430000,Fail,53.130287,10.000000,25.000000
Delay_Sinewave Output,6.660000,1.440000,Fail,53.209653,10.000000,25.000000
Delay_Sinewave Output,6.670000,1.450000,Fail,53.251877,10.000000,25.000000
Delay_Sinewave Output,6.680000,1.460000,Fail,53.257169,10.000000,25.000000
Delay_Sinewave Output,6.690000,1.470000,Fail,53.226284,10.000000,25.000000
Delay_Sinewave Output,6.700000,1.480000,Fail,53.160533,10.000000,25.000000
Delay_Sinewave Output,6.710000,1.490000,Fail,53.061749,10.000000,25.000000
Delay_Sinewave Output,6.720000,1.500000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.730000,1.510000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.740000,1.520000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.750000,1.530000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.760000,1.540000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.770000,1.550000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.780000,1.560000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.790000,1.570000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.800000,1.580000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.810000,1.590000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.820000,1.600000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.830000,1.610000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.840000,1.620000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.850000,1.630000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.860000,1.640000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.870000,1.650000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.880000,1.660000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.890000,1.670000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.900000,1.680000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.910000,1.690000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.920000,1.700000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.930000,1.710000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.940000,1.720000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.950000,1.730000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.960000,1.740000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.970000,1.750000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.980000,1.760000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,6.990000,1.770000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.000000,1.780000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.010000,1.790000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.020000,1.800000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.030000,1.810000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.040000,1.820000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.050000,1.830000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.060000,1.840000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.070000,1.850000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.080000,1.860000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.090000,1.870000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.100000,1.880000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.110000,1.890000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.120000,1.900000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.130000,1.910000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.140000,1.920000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.150000,1.930000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.160000,1.940000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.170000,1.950000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.180000,1.960000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.190000,1.970000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.200000,1.980000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.210000,1.990000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.220000,2.000000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.230000,2.010000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.240000,2.020000,Fail,61.339799,10.000000,25.000000
Delay_Sinewave Output,7.250000,2.030000,Fail,61.354334,10.000000,25.000000
Delay_Sinewave Output,7.260000,2.040000,Fail,61.335747,10.000000,25.000000
Delay_Sinewave Output,7.270000,2.050000,Fail,61.287005,10.000000,25.000000
Delay_Sinewave Output,7.280000,2.060000,Fail,61.211491,10.000000,25.000000
Delay_Sinewave Output,7.290000,2.070000,Fail,61.112962,10.000000,25.000000
Delay_Sinewave Output,7.300000,2.080000,Fail,60.995502,10.000000,25.000000
Delay_Sinewave Output,7.310000,2.090000,Fail,60.863446,10.000000,25.000000
Delay_Sinewave Output,7.320000,2.100000,Fail,60.721345,10.000000,25.000000
Delay_Sinewave Output,7.330000,2.110000,Fail,60.573878,10.000000,25.000000
Delay_Sinewave Output,7.340000,2.120000,Fail,60.425801,10.000000,25.000000
Delay_Sinewave Output,7.350000,2.130000,Fail,60.281877,10.000000,25.000000
Delay_Sinewave Output,7.360000,2.140000,Fail,60.146811,10.000000,25.000000
Delay_Sinewave Output,7.370000,2.150000,Fail,60.025179,10.000000,25.000000
Delay_Sinewave Output,7.380000,2.160000,Fail,59.921363,10.000000,25.000000
Delay_Sinewave Output,7.390000,2.170000,Fail,59.839507,10.000000,25.000000
Delay_Sinewave Output,7.400000,2.180000,Fail,59.783426,10.000000,25.000000
Delay_Sinewave Output,7.410000,2.190000,Fail,59.756588,10.000000,25.000000
Delay_Sinewave Output,7.420000,2.200000,Fail,59.762038,10.000000,25.000000
Delay_Sinewave Output,7.430000,2.210000,Fail,59.802370,10.000000,25.000000
Delay_Sinewave Output,7.440000,2.220000,Fail,59.879681,10.000000,25.000000
Delay_Sinewave Output,7.450000,2.230000,Fail,59.995553,10.000000,25.000000
Delay_Sinewave Output,7.460000,2.240000,Fail,60.151009,10.000000,25.000000
Delay_Sinewave Output,7.470000,2.250000,Fail,60.346521,10.000000,25.000000
Delay_Sinewave Output,7.480000,2.260000,Fail,60.581990,10.000000,25.000000
Delay_Sinewave Output,7.490000,2.270000,Fail,60.856747,10.000000,25.000000
Delay_Sinewave Output,7.500000,2.280000,Fail,61.169557,10.000000,25.000000
Delay_Sinewave Output,7.510000,2.290000,Fail,61.518648,10.000000,25.000000
Delay_Sinewave Output,7.520000,2.300000,Fail,2042.000000,10.000000,25.000000
Delay_Sinewave Output,7.530000,2.310000,Fail,62.315983,10.000000,25.000000
Delay_Sinewave Output,7.540000,2.320000,Fail,62.758200,10.000000,25.000000
Delay_Sinewave Output,7.550000,2.330000,Fail,63.224710,10.000000,25.000000
Delay_Sinewave Output,7.560000,2.340000,Fail,63.711499,10.000000,25.000000
Delay_Sinewave Output,7.570000,2.350000,Fail,64.214250,10.000000,25.000000
Delay_Sinewave Output,7.580000,2.360000,Fail,64.728387,10.000000,25.000000
Delay_Sinewave Output,7.590000,2.370000,Fail,65.249157,10.000000,25.000000
Delay_Sinewave Output,7.600000,2.380000,Fail,65.771684,10.000000,25.000000
Delay_Sinewave Output,7.610000,2.390000,Fail,66.291033,10.000000,25.000000
Delay_Sinewave Output,7.620000,2.400000,Fail,66.802281,10.000000,25.000000
Delay_Sinewave Output,7.630000,2.410000,Fail,67.300589,10.000000,25.000000
Delay_Sinewave Output,7.640000,2.420000,Fail,67.781264,10.000000,25.000000
Delay_Sinewave Output,7.650000,2.430000,Fail,68.239813,10.000000,25.000000
Delay_Sinewave Output,7.660000,2.440000,Fail,68.672023,10.000000,25.000000
Delay_Sinewave Output,7.670000,2.450000,Fail,69.074008,10.000000,25.000000
Delay_Sinewave Output,7.680000,2.460000,Fail,69.442252,10.000000,25.000000
Delay_Sinewave Output,7.690000,2.470000,Fail,69.773685,10.000000,25.000000
Delay_Sinewave Output,7.700000,2.480000,Fail,70.065695,10.000000,25.000000
Delay_Sinewave Output,7.710000,2.490000,Fail,70.316180,10.000000,25.000000
Delay_Sinewave Output,7.720000,2.500000,Fail,70.523571,10.000000,25.000000
Delay_Sinewave Output,7.730000,2.510000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.740000,2.520000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.750000,2.530000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.760000,2.540000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.770000,2.550000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.780000,2.560000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.790000,2.570000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.800000,2.580000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.810000,2.590000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.820000,2.600000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.830000,2.610000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.840000,2.620000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.850000,2.630000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.860000,2.640000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.870000,2.650000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.880000,2.660000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.890000,2.670000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.900000,2.680000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.910000,2.690000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.920000,2.700000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.930000,2.710000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.940000,2.720000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.950000,2.730000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.960000,2.740000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.970000,2.750000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.980000,2.760000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,7.990000,2.770000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.000000,2.780000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.010000,2.790000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.020000,2.800000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.030000,2.810000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.040000,2.820000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.050000,2.830000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.060000,2.840000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.070000,2.850000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.080000,2.860000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.090000,2.870000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.100000,2.880000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.110000,2.890000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.120000,2.900000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.130000,2.910000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.140000,2.920000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.150000,2.930000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.160000,2.940000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.170000,2.950000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.180000,2.960000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.190000,2.970000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.200000,2.980000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.210000,2.990000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.220000,3.000000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.230000,3.010000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.240000,3.020000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,8.250000,3.030000,Fail,72.626116,10.000000,25.000000
Delay_Sinewave Output,8.260000,3.040000,Fail,72.601166,10.000000,25.000000
Delay_Sinewave Output,8.270000,3.050000,Fail,72.530755,10.000000,25.000000
Delay_Sinewave Output,8.280000,3.060000,Fail,72.414904,10.000000,25.000000
Delay_Sinewave Output,8.290000,3.070000,Fail,72.254213,10.000000,25.000000
Delay_Sinewave Output,8.300000,3.080000,Fail,72.049858,10.000000,25.000000
Delay_Sinewave Output,8.310000,3.090000,Fail,71.964292,10.000000,25.000000
Delay_Sinewave Output,8.320000,3.100000,Fail,71.714319,10.000000,25.000000
Delay_Sinewave Output,8.330000,3.110000,Fail,71.424710,10.000000,25.000000
Delay_Sinewave Output,8.340000,3.120000,Fail,71.098232,10.000000,25.000000
Delay_Sinewave Output,8.350000,3.130000,Fail,70.738120,10.000000,25.000000
Delay_Sinewave Output,8.360000,3.140000,Fail,70.348021,10.000000,25.000000
Delay_Sinewave Output,8.370000,3.150000,Fail,69.931963,10.000000,25.000000
Delay_Sinewave Output,8.380000,3.160000,Fail,69.494282,10.000000,25.000000
Delay_Sinewave Output,8.390000,3.170000,Fail,69.039567,10.000000,25.000000
Delay_Sinewave Output,8.400000,3.180000,Fail,68.572608,10.000000,25.000000
Delay_Sinewave Output,8.410000,3.190000,Fail,68.098312,10.000000,25.000000
Delay_Sinewave Output,8.420000,3.200000,Fail,67.621647,10.000000,25.000000
Delay_Sinewave Output,8.430000,3.210000,Fail,67.147575,10.000000,25.000000
Delay_Sinewave Output,8.440000,3.220000,Fail,66.680978,10.000000,25.000000
Delay_Sinewave Output,8.450000,3.230000,Fail,66.226586,10.000000,25.000000
Delay_Sinewave Output,8.460000,3.240000,Fail,65.788926,10.000000,25.000000
Delay_Sinewave Output,8.470000,3.250000,Fail,65.372252,10.000000,25.000000
Delay_Sinewave Output,8.480000,3.260000,Fail,64.980477,10.000000,25.000000
Delay_Sinewave Output,8.490000,3.270000,Fail,64.617139,10.000000,25.000000
Delay_Sinewave Output,8.500000,3.280000,Fail,64.285335,10.000000,25.000000
Delay_Sinewave Output,8.510000,3.290000,Fail,63.987689,10.000000,25.000000
Delay_Sinewave Output,8.520000,3.300000,Fail,63.726308,10.000000,25.000000
Delay_Sinewave Output,8.530000,3.310000,Fail,63.502758,10.000000,25.000000
Delay_Sinewave Output,8.540000,3.320000,Fail,63.318051,10.000000,25.000000
Delay_Sinewave Output,8.550000,3.330000,Fail,63.172613,10.000000,25.000000
Delay_Sinewave Output,8.560000,3.340000,Fail,63.066290,10.000000,25.000000
Delay_Sinewave Output,8.570000,3.350000,Fail,62.998354,10.000000,25.000000
Delay_Sinewave Output,8.580000,3.360000,Fail,62.967505,10.000000,25.000000
Delay_Sinewave Output,8.590000,3.370000,Fail,62.971896,10.000000,25.000000
Delay_Sinewave Output,8.600000,3.380000,Fail,63.009163,10.000000,25.000000
Delay_Sinewave Output,8.610000,3.390000,Fail,63.076440,10.000000,25.000000
Delay_Sinewave Output,8.620000,3.400000,Fail,63.170426,10.000000,25.000000
Delay_Sinewave Output,8.630000,3.410000,Fail,63.287411,10.000000,25.000000
Delay_Sinewave Output,8.640000,3.420000,Fail,63.423340,10.000000,25.000000
Delay_Sinewave Output,8.650000,3.430000,Fail,63.573871,10.000000,25.000000
