Signal,System Time,GEN Time,Result,Value,Exp. Min.,Exp. Max.
Delay_Sinewave Output,11.190000,3.520000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.200000,3.530000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.210000,3.540000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.220000,3.550000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.230000,3.560000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.240000,3.570000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.250000,3.580000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.260000,3.590000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.270000,3.600000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.280000,3.610000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.290000,3.620000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.300000,3.630000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.310000,3.640000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.320000,3.650000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.330000,3.660000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.340000,3.670000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.350000,3.680000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.360000,3.690000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.370000,3.700000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.380000,3.710000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.390000,3.720000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.400000,3.730000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.410000,3.740000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.420000,3.750000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.430000,3.760000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.440000,3.770000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.450000,3.780000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.460000,3.790000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.470000,3.800000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.480000,3.810000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.490000,3.820000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.500000,3.830000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.510000,3.840000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.520000,3.850000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.530000,3.860000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.540000,3.870000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.550000,3.880000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.560000,3.890000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.570000,3.900000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.580000,3.910000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.590000,3.920000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.600000,3.930000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.610000,3.940000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.620000,3.950000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.630000,3.960000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.640000,3.970000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.650000,3.980000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.660000,3.990000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.670000,4.000000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.680000,4.010000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.690000,4.020000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.700000,4.030000,Fail,67.540543,10.000000,25.000000
Delay_Sinewave Output,11.710000,4.040000,Fail,67.669656,10.000000,25.000000
Delay_Sinewave Output,11.720000,4.050000,Fail,67.770955,10.000000,25.000000
Delay_Sinewave Output,11.730000,4.060000,Fail,67.840718,10.000000,25.000000
Delay_Sinewave Output,11.740000,4.070000,Fail,67.875641,10.000000,25.000000
Delay_Sinewave Output,11.750000,4.080000,Fail,67.872869,10.000000,25.000000
Delay_Sinewave Output,11.760000,4.090000,Fail,67.830056,10.000000,25.000000
Delay_Sinewave Output,11.770000,4.100000,Fail,67.745384,10.000000,25.000000
Delay_Sinewave Output,11.780000,4.110000,Fail,67.617597,10.000000,25.000000
Delay_Sinewave Output,11.790000,4.120000,Fail,67.446016,10.000000,25.000000
Delay_Sinewave Output,11.800000,4.130000,Fail,67.230550,10.000000,25.000000
Delay_Sinewave Output,11.810000,4.140000,Fail,66.971707,10.000000,25.000000
Delay_Sinewave Output,11.820000,4.150000,Fail,66.670571,10.000000,25.000000
Delay_Sinewave Output,11.830000,4.160000,Fail,66.328805,10.000000,25.000000
Delay_Sinewave Output,11.840000,4.170000,Fail,65.948620,10.000000,25.000000
Delay_Sinewave Output,11.850000,4.180000,Fail,65.532744,10.000000,25.000000
Delay_Sinewave Output,11.860000,4.190000,Fail,65.084396,10.000000,25.000000
Delay_Sinewave Output,11.870000,4.200000,Fail,64.607226,10.000000,25.000000
Delay_Sinewave Output,11.880000,4.210000,Fail,64.105275,10.000000,25.000000
Delay_Sinewave Output,11.890000,4.220000,Fail,63.582920,10.000000,25.000000
Delay_Sinewave Output,11.900000,4.230000,Fail,63.044803,10.000000,25.000000
Delay_Sinewave Output,11.910000,4.240000,Fail,62.495786,10.000000,25.000000
Delay_Sinewave Output,11.920000,4.250000,Fail,61.940864,10.000000,25.000000
Delay_Sinewave Output,11.930000,4.260000,Fail,61.385110,10.000000,25.000000
Delay_Sinewave Output,11.940000,4.270000,Fail,60.833591,10.000000,25.000000
Delay_Sinewave Output,11.950000,4.280000,Fail,60.291318,10.000000,25.000000
Delay_Sinewave Output,11.960000,4.290000,Fail,59.763155,10.000000,25.000000
Delay_Sinewave Output,11.970000,4.300000,Fail,59.253763,10.000000,25.000000
Delay_Sinewave Output,11.980000,4.310000,Fail,58.767540,10.000000,25.000000
Delay_Sinewave Output,11.990000,4.320000,Fail,58.308550,10.000000,25.000000
Delay_Sinewave Output,12.000000,4.330000,Fail,57.880470,10.000000,25.000000
Delay_Sinewave Output,12.010000,4.340000,Fail,57.486538,10.000000,25.000000
Delay_Sinewave Output,12.020000,4.350000,Fail,57.129518,10.000000,25.000000
Delay_Sinewave Output,12.030000,4.360000,Fail,56.811644,10.000000,25.000000
Delay_Sinewave Output,12.040000,4.370000,Fail,56.534614,10.000000,25.000000
Delay_Sinewave Output,12.050000,4.380000,Fail,56.299539,10.000000,25.000000
Delay_Sinewave Output,12.060000,4.390000,Fail,56.106949,10.000000,25.000000
Delay_Sinewave Output,12.070000,4.400000,Fail,55.956788,10.000000,25.000000
Delay_Sinewave Output,12.080000,4.410000,Fail,55.848388,10.000000,25.000000
Delay_Sinewave Output,12.090000,4.420000,Fail,55.780518,10.000000,25.000000
Delay_Sinewave Output,12.100000,4.430000,Fail,55.751371,10.000000,25.000000
Delay_Sinewave Output,12.110000,4.440000,Fail,55.758612,10.000000,25.000000
Delay_Sinewave Output,12.120000,4.450000,Fail,55.799392,10.000000,25.000000
Delay_Sinewave Output,12.130000,4.460000,Fail,55.870405,10.000000,25.000000
Delay_Sinewave Output,12.140000,4.470000,Fail,55.967934,10.000000,25.000000
Delay_Sinewave Output,12.150000,4.480000,Fail,56.087893,10.000000,25.000000
Delay_Sinewave Output,12.160000,4.490000,Fail,56.225895,10.000000,25.000000
Delay_Sinewave Output,12.170000,4.500000,Fail,56.377315,10.000000,25.000000
Delay_Sinewave Output,12.180000,4.510000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.190000,4.520000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.200000,4.530000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.210000,4.540000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.220000,4.550000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.230000,4.560000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.240000,4.570000,Pass,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.250000,4.580000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.260000,4.590000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.270000,4.600000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.280000,4.610000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.290000,4.620000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.300000,4.630000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.310000,4.640000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.320000,4.650000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.330000,4.660000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.340000,4.670000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.350000,4.680000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.360000,4.690000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.370000,4.700000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.380000,4.710000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.390000,4.720000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.400000,4.730000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.410000,4.740000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.420000,4.750000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.430000,4.760000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.440000,4.770000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.450000,4.780000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.460000,4.790000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.470000,4.800000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.480000,4.810000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.490000,4.820000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.500000,4.830000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.510000,4.840000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.520000,4.850000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.530000,4.860000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.540000,4.870000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.550000,4.880000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.560000,4.890000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.570000,4.900000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.580000,4.910000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.590000,4.920000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.600000,4.930000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.610000,4.940000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.620000,4.950000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.630000,4.960000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.640000,4.970000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.650000,4.980000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.660000,4.990000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.670000,5.000000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.680000,5.010000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.690000,5.020000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,12.700000,5.030000,Fail,49.543790,10.000000,25.000000
Delay_Sinewave Output,12.710000,5.040000,Fail,49.860269,10.000000,25.000000
Delay_Sinewave Output,12.720000,5.050000,Fail,50.182305,10.000000,25.000000
Delay_Sinewave Output,12.730000,5.060000,Fail,50.504861,10.000000,25.000000
Delay_Sinewave Output,12.740000,5.070000,Fail,50.822942,10.000000,25.000000
Delay_Sinewave Output,12.750000,5.080000,Fail,51.131668,10.000000,25.000000
Delay_Sinewave Output,12.760000,5.090000,Fail,51.426348,10.000000,25.000000
Delay_Sinewave Output,12.770000,5.100000,Fail,51.702549,10.000000,25.000000
Delay_Sinewave Output,12.780000,5.110000,Fail,51.956152,10.000000,25.000000
Delay_Sinewave Output,12.790000,5.120000,Fail,52.183409,10.000000,25.000000
Delay_Sinewave Output,12.800000,5.130000,Fail,52.381009,10.000000,25.000000
Delay_Sinewave Output,12.810000,5.140000,Fail,52.546107,10.000000,25.000000
Delay_Sinewave Output,12.820000,5.150000,Fail,52.676387,10.000000,25.000000
Delay_Sinewave Output,12.830000,5.160000,Fail,52.770069,10.000000,25.000000
Delay_Sinewave Output,12.840000,5.170000,Fail,52.825959,10.000000,25.000000
Delay_Sinewave Output,12.850000,5.180000,Fail,52.843443,10.000000,25.000000
Delay_Sinewave Output,12.860000,5.190000,Fail,52.822522,10.000000,25.000000
Delay_Sinewave Output,12.870000,5.200000,Fail,52.763782,10.000000,25.000000
Delay_Sinewave Output,12.880000,5.210000,Fail,52.668417,10.000000,25.000000
Delay_Sinewave Output,12.890000,5.220000,Fail,52.538184,10.000000,25.000000
Delay_Sinewave Output,12.900000,5.230000,Fail,52.375396,10.000000,25.000000
Delay_Sinewave Output,12.910000,5.240000,Fail,52.182885,10.000000,25.000000
Delay_Sinewave Output,12.920000,5.250000,Fail,51.963961,10.000000,25.000000
Delay_Sinewave Output,12.930000,5.260000,Fail,51.722359,10.000000,25.000000
Delay_Sinewave Output,12.940000,5.270000,Fail,51.462196,10.000000,25.000000
Delay_Sinewave Output,12.950000,5.280000,Fail,51.187911,10.000000,25.000000
Delay_Sinewave Output,12.960000,5.290000,Fail,50.904188,10.000000,25.000000
Delay_Sinewave Output,12.970000,5.300000,Fail,50.615913,10.000000,25.000000
Delay_Sinewave Output,12.980000,5.310000,Fail,50.328082,10.000000,25.000000
Delay_Sinewave Output,12.990000,5.320000,Fail,50.045740,10.000000,25.000000
Delay_Sinewave Output,13.000000,5.330000,Fail,49.773916,10.000000,25.000000
Delay_Sinewave Output,13.010000,5.340000,Fail,49.517529,10.000000,25.000000
Delay_Sinewave Output,13.020000,5.350000,Fail,49.281347,10.000000,25.000000
Delay_Sinewave Output,13.030000,5.360000,Fail,49.069895,10.000000,25.000000
Delay_Sinewave Output,13.040000,5.370000,Fail,48.887395,10.000000,25.000000
Delay_Sinewave Output,13.050000,5.380000,Fail,48.737720,10.000000,25.000000
Delay_Sinewave Output,13.060000,5.390000,Fail,48.624320,10.000000,25.000000
Delay_Sinewave Output,13.070000,5.400000,Fail,48.550180,10.000000,25.000000
Delay_Sinewave Output,13.080000,5.410000,Fail,48.517784,10.000000,25.000000
Delay_Sinewave Output,13.090000,5.420000,Fail,48.529060,10.000000,25.000000
Delay_Sinewave Output,13.100000,5.430000,Fail,48.585373,10.000000,25.000000
Delay_Sinewave Output,13.110000,5.440000,Fail,48.687490,10.000000,25.000000
Delay_Sinewave Output,13.120000,5.450000,Fail,48.835577,10.000000,25.000000
Delay_Sinewave Output,13.130000,5.460000,Fail,49.029189,10.000000,25.000000
Delay_Sinewave Output,13.140000,5.470000,Fail,49.267283,10.000000,25.000000
Delay_Sinewave Output,13.150000,5.480000,Fail,49.548223,10.000000,25.000000
Delay_Sinewave Output,13.160000,5.490000,Fail,49.869810,10.000000,25.000000
Delay_Sinewave Output,13.170000,5.500000,Fail,50.229311,10.000000,25.000000
Delay_Sinewave Output,13.180000,5.510000,Fail,50.623493,10.000000,25.000000
Delay_Sinewave Output,13.190000,5.520000,Fail,51.048669,10.000000,25.000000
Delay_Sinewave Output,13.200000,5.530000,Fail,51.500754,10.000000,25.000000
Delay_Sinewave Output,13.210000,5.540000,Fail,51.975322,10.000000,25.000000
Delay_Sinewave Output,13.220000,5.550000,Fail,52.467656,10.000000,25.000000
Delay_Sinewave Output,13.230000,5.560000,Fail,52.972834,10.000000,25.000000
Delay_Sinewave Output,13.240000,5.570000,Fail,53.485781,10.000000,25.000000
Delay_Sinewave Output,13.250000,5.580000,Fail,54.001351,10.000000,0.000000
