Signal,System Time,GEN Time,Result,Value,Exp. Min.,Exp. Max.
Delay_Sinewave Output,9.070000,0.370000,Fail,89.239106,-1.500000,13.500000
Delay_Sinewave Output,9.080000,0.380000,Fail,91.763012,-1.500000,13.500000
Delay_Sinewave Output,9.090000,0.390000,Fail,90.553397,-1.500000,13.500000
Delay_Sinewave Output,9.100000,0.400000,Fail,93.317536,-1.500000,13.500000
Delay_Sinewave Output,9.110000,0.410000,Fail,87.319120,-1.500000,13.500000
Delay_Sinewave Output,9.120000,0.420000,Fail,92.604600,-1.500000,13.500000
Delay_Sinewave Output,9.130000,0.430000,Fail,95.151731,-1.500000,13.500000
Delay_Sinewave Output,9.140000,0.440000,Fail,84.982224,-1.500000,13.500000
Delay_Sinewave Output,9.150000,0.450000,Fail,91.256750,-1.500000,13.500000
Delay_Sinewave Output,9.160000,0.460000,Fail,91.533012,-1.500000,13.500000
Delay_Sinewave Output,9.170000,0.470000,Fail,86.084081,-1.500000,13.500000
Delay_Sinewave Output,9.180000,0.480000,Fail,84.875312,-1.500000,13.500000
Delay_Sinewave Output,9.190000,0.490000,Fail,86.778662,-1.500000,13.500000
Delay_Sinewave Output,9.250000,0.550000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.260000,0.560000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.270000,0.570000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.280000,0.580000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.290000,0.590000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.300000,0.600000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.310000,0.610000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.320000,0.620000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.330000,0.630000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.340000,0.640000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.350000,0.650000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.360000,0.660000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.370000,0.670000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.380000,0.680000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.390000,0.690000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.400000,0.700000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.410000,0.710000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.420000,0.720000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.430000,0.730000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.440000,0.740000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.450000,0.750000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.460000,0.760000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.470000,0.770000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.480000,0.780000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.490000,0.790000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.500000,0.800000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.510000,0.810000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.520000,0.820000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.530000,0.830000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.540000,0.840000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.550000,0.850000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.560000,0.860000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.570000,0.870000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.580000,0.880000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.590000,0.890000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.600000,0.900000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.610000,0.910000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.620000,0.920000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.630000,0.930000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.640000,0.940000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.650000,0.950000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.660000,0.960000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.670000,0.970000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.680000,0.980000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.690000,0.990000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.700000,1.000000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.710000,1.010000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,9.720000,1.020000,Fail,50.497032,10.000000,25.000000
Delay_Sinewave Output,9.730000,1.030000,Fail,50.177438,10.000000,25.000000
Delay_Sinewave Output,9.740000,1.040000,Fail,49.858106,10.000000,25.000000
Delay_Sinewave Output,9.750000,1.050000,Fail,49.543794,10.000000,25.000000
Delay_Sinewave Output,9.760000,1.060000,Fail,49.239252,10.000000,25.000000
Delay_Sinewave Output,9.770000,1.070000,Fail,48.949142,10.000000,25.000000
Delay_Sinewave Output,9.780000,1.080000,Fail,48.677991,10.000000,25.000000
Delay_Sinewave Output,9.790000,1.090000,Fail,48.430115,10.000000,25.000000
Delay_Sinewave Output,9.800000,1.100000,Fail,48.209573,10.000000,25.000000
Delay_Sinewave Output,9.810000,1.110000,Fail,48.268148,10.000000,25.000000
Delay_Sinewave Output,9.820000,1.120000,Fail,48.082565,10.000000,25.000000
Delay_Sinewave Output,9.830000,1.130000,Fail,47.931393,10.000000,25.000000
Delay_Sinewave Output,9.840000,1.140000,Fail,47.817573,10.000000,25.000000
Delay_Sinewave Output,9.850000,1.150000,Fail,47.743590,10.000000,25.000000
Delay_Sinewave Output,9.860000,1.160000,Fail,47.641060,10.000000,25.000000
Delay_Sinewave Output,9.880000,1.180000,Fail,47.789082,10.000000,25.000000
Delay_Sinewave Output,9.890000,1.190000,Fail,47.929896,10.000000,25.000000
Delay_Sinewave Output,9.900000,1.200000,Fail,48.114453,10.000000,25.000000
Delay_Sinewave Output,9.910000,1.210000,Fail,48.341465,10.000000,25.000000
Delay_Sinewave Output,9.920000,1.220000,Fail,48.609110,10.000000,25.000000
Delay_Sinewave Output,9.930000,1.230000,Fail,48.915060,10.000000,25.000000
Delay_Sinewave Output,9.940000,1.240000,Fail,49.256517,10.000000,25.000000
Delay_Sinewave Output,9.950000,1.250000,Fail,49.630237,10.000000,25.000000
Delay_Sinewave Output,9.960000,1.260000,Fail,50.032576,10.000000,25.000000
Delay_Sinewave Output,9.970000,1.270000,Fail,50.459558,10.000000,25.000000
Delay_Sinewave Output,9.980000,1.280000,Fail,50.906895,10.000000,25.000000
Delay_Sinewave Output,9.990000,1.290000,Fail,51.370084,10.000000,25.000000
Delay_Sinewave Output,10.000000,1.300000,Fail,51.844427,10.000000,25.000000
Delay_Sinewave Output,10.010000,1.310000,Fail,52.325134,10.000000,25.000000
Delay_Sinewave Output,10.020000,1.320000,Fail,52.807357,10.000000,25.000000
Delay_Sinewave Output,10.030000,1.330000,Fail,53.286269,10.000000,25.000000
Delay_Sinewave Output,10.040000,1.340000,Fail,53.757135,10.000000,25.000000
Delay_Sinewave Output,10.050000,1.350000,Fail,54.215357,10.000000,25.000000
Delay_Sinewave Output,10.060000,1.360000,Fail,54.656560,10.000000,25.000000
Delay_Sinewave Output,10.070000,1.370000,Fail,55.076632,10.000000,25.000000
Delay_Sinewave Output,10.080000,1.380000,Fail,55.471787,10.000000,25.000000
Delay_Sinewave Output,10.090000,1.390000,Fail,55.838620,10.000000,25.000000
Delay_Sinewave Output,10.100000,1.400000,Fail,56.174143,10.000000,25.000000
Delay_Sinewave Output,10.110000,1.410000,Fail,56.475835,10.000000,25.000000
Delay_Sinewave Output,10.120000,1.420000,Fail,56.741671,10.000000,25.000000
Delay_Sinewave Output,10.130000,1.430000,Fail,56.970147,10.000000,25.000000
Delay_Sinewave Output,10.140000,1.440000,Fail,57.160312,10.000000,25.000000
Delay_Sinewave Output,10.150000,1.450000,Fail,57.311755,10.000000,25.000000
Delay_Sinewave Output,10.160000,1.460000,Fail,57.424642,10.000000,25.000000
Delay_Sinewave Output,10.170000,1.470000,Fail,57.499685,10.000000,25.000000
Delay_Sinewave Output,10.180000,1.480000,Fail,57.538154,10.000000,25.000000
Delay_Sinewave Output,10.190000,1.490000,Fail,57.541837,10.000000,25.000000
Delay_Sinewave Output,10.200000,1.500000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.210000,1.510000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.220000,1.520000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.230000,1.530000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.240000,1.540000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.250000,1.550000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.260000,1.560000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.270000,1.570000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.280000,1.580000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.290000,1.590000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.300000,1.600000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.310000,1.610000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.320000,1.620000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.330000,1.630000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.340000,1.640000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.350000,1.650000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.360000,1.660000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.370000,1.670000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.380000,1.680000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.390000,1.690000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.400000,1.700000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.410000,1.710000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.420000,1.720000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.430000,1.730000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.440000,1.740000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.450000,1.750000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.460000,1.760000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.470000,1.770000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.480000,1.780000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.490000,1.790000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.500000,1.800000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.510000,1.810000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.520000,1.820000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.530000,1.830000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.540000,1.840000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.550000,1.850000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.560000,1.860000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.570000,1.870000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.580000,1.880000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.590000,1.890000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.600000,1.900000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.610000,1.910000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.620000,1.920000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.630000,1.930000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.640000,1.940000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.650000,1.950000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.660000,1.960000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.670000,1.970000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.680000,1.980000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.690000,1.990000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.700000,2.000000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.710000,2.010000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,10.720000,2.020000,Fail,67.960622,10.000000,25.000000
Delay_Sinewave Output,10.730000,2.030000,Fail,67.945329,10.000000,25.000000
Delay_Sinewave Output,10.740000,2.040000,Fail,67.894278,10.000000,25.000000
Delay_Sinewave Output,10.750000,2.050000,Fail,67.810448,10.000000,25.000000
Delay_Sinewave Output,10.760000,2.060000,Fail,67.697238,10.000000,25.000000
Delay_Sinewave Output,10.770000,2.070000,Fail,67.558418,10.000000,25.000000
Delay_Sinewave Output,10.780000,2.080000,Fail,67.398089,10.000000,25.000000
Delay_Sinewave Output,10.790000,2.090000,Fail,67.220603,10.000000,25.000000
Delay_Sinewave Output,10.800000,2.100000,Fail,67.030529,10.000000,25.000000
Delay_Sinewave Output,10.810000,2.110000,Fail,66.832565,10.000000,25.000000
Delay_Sinewave Output,10.820000,2.120000,Fail,66.631489,10.000000,25.000000
Delay_Sinewave Output,10.830000,2.130000,Fail,66.432083,10.000000,25.000000
Delay_Sinewave Output,10.840000,2.140000,Fail,66.239075,10.000000,25.000000
Delay_Sinewave Output,10.850000,2.150000,Fail,66.057064,10.000000,25.000000
Delay_Sinewave Output,10.860000,2.160000,Fail,65.890456,10.000000,25.000000
Delay_Sinewave Output,10.870000,2.170000,Fail,65.743421,10.000000,25.000000
Delay_Sinewave Output,10.880000,2.180000,Fail,65.619800,10.000000,25.000000
Delay_Sinewave Output,10.890000,2.190000,Fail,65.523087,10.000000,25.000000
Delay_Sinewave Output,10.900000,2.200000,Fail,65.456355,10.000000,25.000000
Delay_Sinewave Output,10.910000,2.210000,Fail,65.422228,10.000000,25.000000
Delay_Sinewave Output,10.920000,2.220000,Fail,65.422832,10.000000,25.000000
Delay_Sinewave Output,10.930000,2.230000,Fail,65.459780,10.000000,25.000000
Delay_Sinewave Output,10.940000,2.240000,Fail,65.534125,10.000000,25.000000
Delay_Sinewave Output,10.950000,2.250000,Fail,65.646375,10.000000,25.000000
Delay_Sinewave Output,10.960000,2.260000,Fail,65.796461,10.000000,25.000000
Delay_Sinewave Output,10.970000,2.270000,Fail,65.983749,10.000000,25.000000
Delay_Sinewave Output,10.980000,2.280000,Fail,66.207040,10.000000,25.000000
Delay_Sinewave Output,10.990000,2.290000,Fail,66.464597,10.000000,25.000000
Delay_Sinewave Output,11.000000,2.300000,Fail,2042.000000,10.000000,25.000000
Delay_Sinewave Output,11.010000,2.310000,Fail,67.072966,10.000000,25.000000
Delay_Sinewave Output,11.020000,2.320000,Fail,67.417827,10.000000,25.000000
Delay_Sinewave Output,11.030000,2.330000,Fail,67.785116,10.000000,25.000000
Delay_Sinewave Output,11.040000,2.340000,Fail,68.170861,10.000000,25.000000
Delay_Sinewave Output,11.050000,2.350000,Fail,68.570784,10.000000,25.000000
Delay_Sinewave Output,11.060000,2.360000,Fail,68.980351,10.000000,25.000000
Delay_Sinewave Output,11.070000,2.370000,Fail,69.394849,10.000000,25.000000
Delay_Sinewave Output,11.080000,2.380000,Fail,69.809448,10.000000,25.000000
Delay_Sinewave Output,11.090000,2.390000,Fail,70.219252,10.000000,25.000000
Delay_Sinewave Output,11.100000,2.400000,Fail,70.619384,10.000000,25.000000
Delay_Sinewave Output,11.110000,2.410000,Fail,71.005051,10.000000,25.000000
Delay_Sinewave Output,11.120000,2.420000,Fail,71.371601,10.000000,25.000000
Delay_Sinewave Output,11.130000,2.430000,Fail,71.714590,10.000000,25.000000
Delay_Sinewave Output,11.140000,2.440000,Fail,72.029850,10.000000,25.000000
Delay_Sinewave Output,11.150000,2.450000,Fail,72.313541,10.000000,25.000000
Delay_Sinewave Output,11.160000,2.460000,Fail,72.562197,10.000000,25.000000
Delay_Sinewave Output,11.170000,2.470000,Fail,72.772793,10.000000,25.000000
Delay_Sinewave Output,11.180000,2.480000,Fail,72.942766,10.000000,25.000000
Delay_Sinewave Output,11.190000,2.490000,Fail,73.070064,10.000000,25.000000
Delay_Sinewave Output,11.200000,2.500000,Fail,73.153166,10.000000,25.000000
Delay_Sinewave Output,11.210000,2.510000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.220000,2.520000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.230000,2.530000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.240000,2.540000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.250000,2.550000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.260000,2.560000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.270000,2.570000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.280000,2.580000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.290000,2.590000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.300000,2.600000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.310000,2.610000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.320000,2.620000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.330000,2.630000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.340000,2.640000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.350000,2.650000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.360000,2.660000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.370000,2.670000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.380000,2.680000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.390000,2.690000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.400000,2.700000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.410000,2.710000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.420000,2.720000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.430000,2.730000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.440000,2.740000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.450000,2.750000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.460000,2.760000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.470000,2.770000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.480000,2.780000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.490000,2.790000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.500000,2.800000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.510000,2.810000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.520000,2.820000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.530000,2.830000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.540000,2.840000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.550000,2.850000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.560000,2.860000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.570000,2.870000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.580000,2.880000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.590000,2.890000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.600000,2.900000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.610000,2.910000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.620000,2.920000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.630000,2.930000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.640000,2.940000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.650000,2.950000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.660000,2.960000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.670000,2.970000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.680000,2.980000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.690000,2.990000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.700000,3.000000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.710000,3.010000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.720000,3.020000,Fail,5.000000,10.000000,25.000000
Delay_Sinewave Output,11.730000,3.030000,Fail,68.467151,10.000000,25.000000
Delay_Sinewave Output,11.740000,3.040000,Fail,68.336138,10.000000,25.000000
Delay_Sinewave Output,11.750000,3.050000,Fail,68.161370,10.000000,25.000000
Delay_Sinewave Output,11.760000,3.060000,Fail,67.942910,10.000000,25.000000
Delay_Sinewave Output,11.770000,3.070000,Fail,67.681400,10.000000,25.000000
Delay_Sinewave Output,11.780000,3.080000,Fail,67.378053,10.000000,25.000000
Delay_Sinewave Output,11.790000,3.090000,Fail,67.195366,10.000000,25.000000
Delay_Sinewave Output,11.800000,3.100000,Fail,66.850177,10.000000,25.000000
Delay_Sinewave Output,11.810000,3.110000,Fail,66.467299,10.000000,25.000000
Delay_Sinewave Output,11.820000,3.120000,Fail,66.049535,10.000000,25.000000
Delay_Sinewave Output,11.830000,3.130000,Fail,65.600156,10.000000,25.000000
Delay_Sinewave Output,11.840000,3.140000,Fail,65.122846,10.000000,25.000000
Delay_Sinewave Output,11.850000,3.150000,Fail,64.621665,10.000000,25.000000
Delay_Sinewave Output,11.860000,3.160000,Fail,64.100987,10.000000,25.000000
Delay_Sinewave Output,11.870000,3.170000,Fail,63.565431,10.000000,25.000000
Delay_Sinewave Output,11.880000,3.180000,Fail,63.019821,10.000000,25.000000
Delay_Sinewave Output,11.890000,3.190000,Fail,62.469095,10.000000,25.000000
Delay_Sinewave Output,11.900000,3.200000,Fail,61.918252,10.000000,25.000000
Delay_Sinewave Output,11.910000,3.210000,Fail,61.372283,10.000000,25.000000
Delay_Sinewave Output,11.920000,3.220000,Fail,60.836099,10.000000,25.000000
Delay_Sinewave Output,11.930000,3.230000,Fail,60.314458,10.000000,25.000000
Delay_Sinewave Output,11.940000,3.240000,Fail,59.811914,10.000000,25.000000
Delay_Sinewave Output,11.950000,3.250000,Fail,59.332746,10.000000,25.000000
Delay_Sinewave Output,11.960000,3.260000,Fail,58.880894,10.000000,25.000000
Delay_Sinewave Output,11.970000,3.270000,Fail,58.459918,10.000000,25.000000
Delay_Sinewave Output,11.980000,3.280000,Fail,58.072938,10.000000,25.000000
Delay_Sinewave Output,11.990000,3.290000,Fail,57.722602,10.000000,25.000000
Delay_Sinewave Output,12.000000,3.300000,Fail,57.411036,10.000000,25.000000
Delay_Sinewave Output,12.010000,3.310000,Fail,57.139828,10.000000,25.000000
Delay_Sinewave Output,12.020000,3.320000,Fail,56.910008,10.000000,25.000000
Delay_Sinewave Output,12.030000,3.330000,Fail,56.722019,10.000000,25.000000
Delay_Sinewave Output,12.040000,3.340000,Fail,56.575726,10.000000,25.000000
Delay_Sinewave Output,12.050000,3.350000,Fail,56.470416,10.000000,25.000000
Delay_Sinewave Output,12.060000,3.360000,Fail,56.404804,10.000000,25.000000
Delay_Sinewave Output,12.070000,3.370000,Fail,56.377058,10.000000,25.000000
Delay_Sinewave Output,12.080000,3.380000,Fail,56.384824,10.000000,25.000000
Delay_Sinewave Output,12.090000,3.390000,Fail,56.425251,10.000000,25.000000
Delay_Sinewave Output,12.100000,3.400000,Fail,56.495047,10.000000,25.000000
Delay_Sinewave Output,12.110000,3.410000,Fail,56.590512,10.000000,25.000000
Delay_Sinewave Output,12.120000,3.420000,Fail,56.707600,10.000000,25.000000
Delay_Sinewave Output,12.130000,3.430000,Fail,56.841976,10.000000,25.000000
